SciClops Context,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.topic,Input.main_claim,Input.main_claim_URL,Input.related_claim_1,Input.related_claim_1_URL,Input.related_claim_2,Input.related_claim_2_URL,Input.related_claim_3,Input.related_claim_3_URL,Input.related_paper_1,Input.related_paper_1_URL,Input.related_paper_2,Input.related_paper_2_URL,Input.related_paper_3,Input.related_paper_3_URL,Input.related_factcheck_1,Input.related_factcheck_1_LABEL,Input.related_factcheck_2,Input.related_factcheck_2_LABEL,Input.related_factcheck_3,Input.related_factcheck_3_LABEL,Answer.Confidence1.Confidence1,Answer.Confidence2.Confidence2,Answer.Confidence3.Confidence3,Answer.Confidence4.Confidence4,Answer.Confidence5.Confidence5,Answer.Effort0.Effort0,Answer.Effort1.Effort1,Answer.Effort2.Effort2,Answer.Effort3.Effort3,Answer.Effort4.Effort4,Answer.Effort5.Effort5,Answer.Validity+1.Validity+1,Answer.Validity+2.Validity+2,Answer.Validity-1.Validity-1,Answer.Validity-2.Validity-2,Answer.Validity0.Validity0,Answer.ValidityNA.ValidityNA,Approve,Reject
no-context,3Y7LTZE0YT3PHEXDXGOWHT08KIIZUX,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,39U1BHVTDM8BIS9O268FWG5CZ093TE,ADO4WN8SKYVYQ,Approved,Wed May 13 16:21:38 PDT 2020,Wed May 13 16:24:12 PDT 2020,Sat May 16 16:24:12 PDT 2020,Wed May 13 18:17:19 PDT 2020,,,154,100% (14/14),100% (14/14),100% (14/14),cannabis-insomnia,Preliminary research into cannabis and insomnia suggests that CBD may have therapeutic potential for treating those with insomnia.,https://livelovefruit.com/10-benefits-of-cbd-oil/,Preliminary research into cannabis and insomnia suggests that CBD may have therapeutic potential for treating those with insomnia (6).,https://livelovefruit.com/10-benefits-of-cbd-oil/,,,,,Multiple sclerosis and extract of cannabis: results of the MUSEC trial.,https://www.ncbi.nlm.nih.gov/pubmed/22791906,Cell-Phone Addiction: A Review,https://doi.org/10.3389/fpsyt.2016.00175,,,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"Hours after Massachusetts legalized recreational marijuana, the state had its first cannabis overdose.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
no-context,3Y7LTZE0YT3PHEXDXGOWHT08KIIZUX,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,3HMIGG0U4MNT0BEOOTQAVE52UOJ8Y0,AQA4AX0RCRPSV,Approved,Wed May 13 16:21:45 PDT 2020,Wed May 13 16:21:53 PDT 2020,Sat May 16 16:21:53 PDT 2020,Wed May 13 18:17:19 PDT 2020,,,8,100% (11/11),100% (5/5),100% (5/5),cannabis-insomnia,Preliminary research into cannabis and insomnia suggests that CBD may have therapeutic potential for treating those with insomnia.,https://livelovefruit.com/10-benefits-of-cbd-oil/,Preliminary research into cannabis and insomnia suggests that CBD may have therapeutic potential for treating those with insomnia (6).,https://livelovefruit.com/10-benefits-of-cbd-oil/,,,,,Multiple sclerosis and extract of cannabis: results of the MUSEC trial.,https://www.ncbi.nlm.nih.gov/pubmed/22791906,Cell-Phone Addiction: A Review,https://doi.org/10.3389/fpsyt.2016.00175,,,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"Hours after Massachusetts legalized recreational marijuana, the state had its first cannabis overdose.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
no-context,3HEA4ZVWVD3APLN9PR98KD1XK2I55F,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,36WLNQG780REW4V4R4YQFD3NKIZBEN,ADO4WN8SKYVYQ,Approved,Wed May 13 16:22:10 PDT 2020,Wed May 13 16:26:36 PDT 2020,Sat May 16 16:26:36 PDT 2020,Wed May 13 18:17:19 PDT 2020,,,266,100% (14/14),100% (14/14),100% (14/14),cannabis-liver,cannabis exposure is not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,A 2013 study previously reported that cannabis exposure was not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,In fact – recent research is showing cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,Separate data published earlier this year in the journal PLOS One reported that subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Characteristics of patients with chronic pain accessing treatment with medical cannabis in Washington State.,https://www.ncbi.nlm.nih.gov/pubmed/19947069,Regulation of nausea and vomiting by cannabinoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3165951/,FDA and Marijuana: Questions and Answers,https://www.fda.gov/NewsEvents/PublicHealthFocus/ucm421168.htm#dietarysuppl,"Some Mexican vanilla contains coumarin, a substance that causes liver and kidney failure at high concentrations.",TRUE,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"The Corporate Angel Network, an organization that coordinates free air travel for cancer patients, began when Coca-Cola executives arranged for the U.S. Navy’s Blue Angels to fly a liver from San Diego to Houston in time for transplant into a little girl.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
no-context,3HEA4ZVWVD3APLN9PR98KD1XK2I55F,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,39GHHAVOMG82MLWNQQZU4FA9FYEJ4A,A3LE1BIVORW3VR,Approved,Wed May 13 16:22:16 PDT 2020,Wed May 13 17:06:49 PDT 2020,Sat May 16 17:06:49 PDT 2020,Wed May 13 18:17:19 PDT 2020,,,2673,100% (6/6),100% (6/6),100% (6/6),cannabis-liver,cannabis exposure is not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,A 2013 study previously reported that cannabis exposure was not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,In fact – recent research is showing cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,Separate data published earlier this year in the journal PLOS One reported that subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Characteristics of patients with chronic pain accessing treatment with medical cannabis in Washington State.,https://www.ncbi.nlm.nih.gov/pubmed/19947069,Regulation of nausea and vomiting by cannabinoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3165951/,FDA and Marijuana: Questions and Answers,https://www.fda.gov/NewsEvents/PublicHealthFocus/ucm421168.htm#dietarysuppl,"Some Mexican vanilla contains coumarin, a substance that causes liver and kidney failure at high concentrations.",TRUE,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"The Corporate Angel Network, an organization that coordinates free air travel for cancer patients, began when Coca-Cola executives arranged for the U.S. Navy’s Blue Angels to fly a liver from San Diego to Houston in time for transplant into a little girl.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
no-context,3HEA4ZVWVD3APLN9PR98KD1XK2I55F,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,3U4J9857OFSTNPGU4WKK93B6YVVB71,AITP2LUW8GPB,Approved,Wed May 13 16:21:50 PDT 2020,Wed May 13 16:23:04 PDT 2020,Sat May 16 16:23:04 PDT 2020,Wed May 13 18:17:20 PDT 2020,,,74,100% (15/15),100% (15/15),100% (15/15),cannabis-liver,cannabis exposure is not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,A 2013 study previously reported that cannabis exposure was not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,In fact – recent research is showing cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,Separate data published earlier this year in the journal PLOS One reported that subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Characteristics of patients with chronic pain accessing treatment with medical cannabis in Washington State.,https://www.ncbi.nlm.nih.gov/pubmed/19947069,Regulation of nausea and vomiting by cannabinoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3165951/,FDA and Marijuana: Questions and Answers,https://www.fda.gov/NewsEvents/PublicHealthFocus/ucm421168.htm#dietarysuppl,"Some Mexican vanilla contains coumarin, a substance that causes liver and kidney failure at high concentrations.",TRUE,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"The Corporate Angel Network, an organization that coordinates free air travel for cancer patients, began when Coca-Cola executives arranged for the U.S. Navy’s Blue Angels to fly a liver from San Diego to Houston in time for transplant into a little girl.",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
no-context,391FPZIE4C33QTXJRUIPHMW3OS1UH2,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,38SKSKU7R2E2PIJ2E0DBEVXKO5KLIT,AITP2LUW8GPB,Approved,Wed May 13 16:22:11 PDT 2020,Wed May 13 16:26:10 PDT 2020,Sat May 16 16:26:10 PDT 2020,Wed May 13 18:17:20 PDT 2020,,,239,100% (15/15),100% (15/15),100% (15/15),cannabis-liver,subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Separate data published earlier this year in the journal PLOS One reported that subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,In fact – recent research is showing cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,A 2013 study previously reported that cannabis exposure was not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Characteristics of patients with chronic pain accessing treatment with medical cannabis in Washington State.,https://www.ncbi.nlm.nih.gov/pubmed/19947069,FDA and Marijuana: Questions and Answers,https://www.fda.gov/NewsEvents/PublicHealthFocus/ucm421168.htm#dietarysuppl,Regulation of nausea and vomiting by cannabinoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3165951/,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"Some Mexican vanilla contains coumarin, a substance that causes liver and kidney failure at high concentrations.",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
no-context,391FPZIE4C33QTXJRUIPHMW3OS1UH2,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,3I7DHKZYGOH4D2ERL5RJU9OVMNS5FY,A3845WT1RAEHJQ,Approved,Wed May 13 16:20:58 PDT 2020,Wed May 13 16:37:12 PDT 2020,Sat May 16 16:37:12 PDT 2020,Wed May 13 18:17:20 PDT 2020,,,974,100% (1/1),100% (1/1),100% (1/1),cannabis-liver,subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Separate data published earlier this year in the journal PLOS One reported that subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,In fact – recent research is showing cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,A 2013 study previously reported that cannabis exposure was not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Characteristics of patients with chronic pain accessing treatment with medical cannabis in Washington State.,https://www.ncbi.nlm.nih.gov/pubmed/19947069,FDA and Marijuana: Questions and Answers,https://www.fda.gov/NewsEvents/PublicHealthFocus/ucm421168.htm#dietarysuppl,Regulation of nausea and vomiting by cannabinoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3165951/,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"Some Mexican vanilla contains coumarin, a substance that causes liver and kidney failure at high concentrations.",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
no-context,391FPZIE4C33QTXJRUIPHMW3OS1UH2,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,3YOH7BII0AOWRILKS70TEKAZ77CKVN,ADO4WN8SKYVYQ,Approved,Wed May 13 16:42:22 PDT 2020,Wed May 13 16:56:17 PDT 2020,Sat May 16 16:56:17 PDT 2020,Wed May 13 18:17:20 PDT 2020,,,835,100% (14/14),100% (14/14),100% (14/14),cannabis-liver,subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Separate data published earlier this year in the journal PLOS One reported that subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,In fact – recent research is showing cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,A 2013 study previously reported that cannabis exposure was not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Characteristics of patients with chronic pain accessing treatment with medical cannabis in Washington State.,https://www.ncbi.nlm.nih.gov/pubmed/19947069,FDA and Marijuana: Questions and Answers,https://www.fda.gov/NewsEvents/PublicHealthFocus/ucm421168.htm#dietarysuppl,Regulation of nausea and vomiting by cannabinoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3165951/,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"Some Mexican vanilla contains coumarin, a substance that causes liver and kidney failure at high concentrations.",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
no-context,30U1YOGZGAD6Z00DGT4ZB0ZHB3NSDB,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,3180JW2OT5TKI40N4VI497GNFU95J1,A1BWKXGTRQM7JP,Approved,Wed May 13 17:21:35 PDT 2020,Wed May 13 17:23:56 PDT 2020,Sat May 16 17:23:56 PDT 2020,Wed May 13 18:17:20 PDT 2020,,,141,100% (1/1),100% (1/1),100% (1/1),cannabis-liver,cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,In fact – recent research is showing cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,Separate data published earlier this year in the journal PLOS One reported that subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,A 2013 study previously reported that cannabis exposure was not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Characteristics of patients with chronic pain accessing treatment with medical cannabis in Washington State.,https://www.ncbi.nlm.nih.gov/pubmed/19947069,FDA and Marijuana: Questions and Answers,https://www.fda.gov/NewsEvents/PublicHealthFocus/ucm421168.htm#dietarysuppl,Regulation of nausea and vomiting by cannabinoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3165951/,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"For 22 percent of N.H. Meals on Wheels recipients, the delivery driver is 'the only human contact in their life from week to week.'",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
no-context,30U1YOGZGAD6Z00DGT4ZB0ZHB3NSDB,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,39LNWE0K4VD5886WNE5C5IT31WDIUK,AITP2LUW8GPB,Approved,Wed May 13 16:22:06 PDT 2020,Wed May 13 16:25:16 PDT 2020,Sat May 16 16:25:16 PDT 2020,Wed May 13 18:17:20 PDT 2020,,,190,100% (15/15),100% (15/15),100% (15/15),cannabis-liver,cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,In fact – recent research is showing cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,Separate data published earlier this year in the journal PLOS One reported that subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,A 2013 study previously reported that cannabis exposure was not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Characteristics of patients with chronic pain accessing treatment with medical cannabis in Washington State.,https://www.ncbi.nlm.nih.gov/pubmed/19947069,FDA and Marijuana: Questions and Answers,https://www.fda.gov/NewsEvents/PublicHealthFocus/ucm421168.htm#dietarysuppl,Regulation of nausea and vomiting by cannabinoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3165951/,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"For 22 percent of N.H. Meals on Wheels recipients, the delivery driver is 'the only human contact in their life from week to week.'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
no-context,30U1YOGZGAD6Z00DGT4ZB0ZHB3NSDB,373MH2DFEYI8JMXWKV7BWCX78YNBHX,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.10,Wed May 13 16:20:29 PDT 2020,3,BatchId:4036384;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 16:20:29 PDT 2020,,,3TY7ZAOG5G1GYHK4PAC4TRK9DB30KF,AZ1CPF2NHT5QO,Approved,Wed May 13 17:22:22 PDT 2020,Wed May 13 17:24:23 PDT 2020,Sat May 16 17:24:23 PDT 2020,Wed May 13 18:17:21 PDT 2020,,,121,100% (5/5),100% (5/5),100% (5/5),cannabis-liver,cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,In fact – recent research is showing cannabis is helpful rather than harmful for asthma patients (especially if you use the best cannabis delivery method for asthma patients).,https://www.green-flower.com/articles/322/how-cannabis-treats-asthma,Separate data published earlier this year in the journal PLOS One reported that subjects who consume cannabis are significantly less likely to suffer from non-alcoholic fatty liver disease (NAFLD) as compared to those who do not.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,A 2013 study previously reported that cannabis exposure was not associated with liver disease progression in HIV/HCV co-infected patients.,https://norml.org/news/2017/10/12/study-cannabis-may-be-protective-against-liver-disease,Characteristics of patients with chronic pain accessing treatment with medical cannabis in Washington State.,https://www.ncbi.nlm.nih.gov/pubmed/19947069,FDA and Marijuana: Questions and Answers,https://www.fda.gov/NewsEvents/PublicHealthFocus/ucm421168.htm#dietarysuppl,Regulation of nausea and vomiting by cannabinoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3165951/,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"For 22 percent of N.H. Meals on Wheels recipients, the delivery driver is 'the only human contact in their life from week to week.'",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
